GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",34,"42","  Wholesale trade",3374319,3661751,3825664,3984865,3870849,3934215,4039847,4317432,4625553,4832295,4982588,4907521,4411502,4581227,4926637,5223539,5438059,5503721,5174780,5885562,6077663
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",35,"44-45","  Retail trade",3229110,3512389,3825481,4112183,4420334,4591712,4775935,5117637,5449576,5729876,6260189,6044852,5619929,5902206,6272532,6573647,6751962,7086379,7452704,7957919,8298848
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",36,"48-49","  Transportation and warehousing",672450,829712,858104,919272,573170,931304,838233,1076583,1152320,1166557,1241997,1280679,1352511,1353849,1331621,1342284,1515650,1611201,1687038,1877497,2018646
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",37,"481","   Air transportation",448875,563808,583098,646227,317382,651663,546147,751771,790299,783189,870033,868515,898138,842206,816795,831892,970837,1044653,1100917,1268129,1398327
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",38,"482","   Rail transportation",26959,35129,34911,33936,36686,31646,31277,35738,34536,33989,37828,41453,42692,44024,59675,68496,66998,70560,71845,75176,73921
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",39,"483","   Water transportation",1587,1547,1815,1878,841,325,468,181,284,221,259,501,410,551,584,409,488,657,846,836,886
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",40,"484","   Truck transportation",64435,68417,73161,75551,71842,77480,79998,87440,103618,111397,117863,131022,134728,149883,145341,152234,151854,162471,170540,181724,186643
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",41,"485","   Transit and ground passenger transportation",19236,23010,25302,27163,26319,28310,32981,34606,39314,45445,45731,47281,59339,70565,70270,85005,87141,88272,84119,83325,84917
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",42,"486","   Pipeline transportation",47708,58147,57033,46609,43941,61853,65604,81111,95173,99026,107687,130830,150729,173209,166557,138131,174439,180774,189123,193022,196953
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",55191,69832,72644,75836,65957,69279,70060,74174,78184,81667,49989,48241,52446,57793,56891,52244,50258,49541,54534,59015,60215
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",44,"493","   Warehousing and storage",8460,9820,10140,12071,10204,10747,11696,11563,10912,11621,12607,12836,14029,15618,15508,13873,13635,14273,15114,16270,16785
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",45,"51","  Information",960154,1150831,1378972,1509767,1544967,1411469,1423039,1359052,1355886,1330065,1129031,1092792,1132137,1199494,1182454,1109170,1114660,1145306,1147261,1244096,1240566
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",46,"511","   Publishing industries (except Internet)",55281,72060,78129,92221,122355,126250,132321,135686,141097,138089,146613,146318,152834,167163,168163,148572,139755,139628,146366,159035,160267
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",47,"512","   Motion picture and sound recording industries",53088,62172,81278,112585,179646,101650,100955,94004,95247,95888,96859,86242,91075,92036,92608,94642,97450,93093,100112,111665,119499
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",833088,998945,1198558,1269508,1197974,1139319,1143755,1080794,1067540,1039816,828118,797185,822100,858191,826395,771995,790601,817056,798779,862389,849093
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",49,"518, 519","   Data processing, hosting, and other information services",18696,17655,21007,35453,44992,44251,46008,48567,52002,56273,57440,63047,66128,82104,95287,93960,86855,95529,102005,111007,111707
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",3015667,3233511,3394806,3647635,3824183,4226896,4291885,4829866,5159649,5597343,5684586,5826618,6095163,6658883,6948700,6464529,6514364,7025045,7479582,7874173,7995435
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",51,"52","   Finance and insurance",679521,756716,803913,844838,828920,892190,939512,991639,1059858,1064965,1153694,1217738,1249578,1250380,1245939,1225389,1233901,1531646,1743367,1838127,1589821
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",234800,275216,296678,318445,303012,330400,349082,362404,377112,388656,429562,453914,491113,526298,499936,476948,473122,495814,539455,572013,584919
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",36881,42828,51353,60719,77680,69811,59517,50883,66577,63176,83980,94112,75030,81817,72816,57025,58764,55846,62986,67385,67848
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",54,"524","    Insurance carriers and related activities",387218,414572,426229,434307,438746,483986,523501,569758,605534,599109,606209,634357,655980,608815,622681,634228,665989,947313,1097953,1160879,896437
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",55,"525","    Funds, trusts, and other financial vehicles",20622,24101,29653,31367,9481,7992,7411,8595,10635,14024,33944,35355,27456,33451,50505,57189,36026,32674,42972,37850,40617
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",56,"53","   Real estate and rental and leasing",2336146,2476795,2590893,2802797,2995263,3334706,3352373,3838226,4099791,4532378,4530892,4608879,4845585,5408503,5702761,5239140,5280462,5493399,5736215,6036046,6405613
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",57,"531","    Real estate",2115039,2194054,2293988,2473980,2661220,2996966,3008360,3478377,3721506,4121328,4081653,4154046,4419407,4938866,5223225,4739775,4768468,4966809,5182726,5452532,5801166
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets",221107,282741,296905,328818,334043,337741,344012,359849,378286,411051,449239,454834,426178,469637,479537,499365,511994,526590,553489,583514,604447
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",59,"54, 55, 56","  Professional and business services",398601,442247,511075,563873,576290,584401,594651,638721,706404,718510,774487,795073,792964,946638,946900,848387,847537,824568,870920,928908,960651
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",60,"54","   Professional, scientific, and technical services",184493,215216,253197,288494,321740,321250,324862,347317,406356,405952,430766,453264,427706,528432,521105,457329,474075,461892,486936,519020,532568
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",61,"5411","    Legal services",6179,6316,6661,7087,18249,19277,19055,21006,73884,70913,51827,79801,43253,45924,39393,35817,40772,35151,38730,40430,42738
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",62,"5415","    Computer systems design and related services",56977,71555,91528,116125,108627,96591,89430,94966,91393,92727,101414,101094,95748,124195,125386,109780,112729,112063,118353,126274,130415
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",63,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",121337,137345,155007,165281,194865,205382,216377,231345,241079,242311,277525,272369,288706,358313,356326,311732,320574,314679,329853,352316,359414
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",64,"55","   Management of companies and enterprises",87275,93424,109245,121442,102441,105069,108868,119112,124432,128195,140593,140559,159012,184505,184982,169161,151551,143347,152198,156151,166959
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",65,"56","   Administrative and support and waste management and remediation services",126834,133607,148633,153937,152108,158082,160921,172292,175616,184363,203128,201250,206246,233700,240813,221896,221911,219329,231786,253737,261124
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",66,"561","    Administrative and support services",67113,74817,85596,90003,94170,95452,97645,109333,110763,119451,141524,137258,137536,158197,159804,145411,148148,147307,160352,174261,178146
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",67,"562","    Waste management and remediation services",59721,58791,63037,63934,57938,62630,63276,62959,64852,64912,61604,63992,68710,75503,81009,76486,73764,72021,71434,79476,82978
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",68,"61, 62","  Educational services, health care, and social assistance",319605,352257,371997,399798,432899,470554,501643,543423,567284,584785,655242,674648,756089,850944,757983,734289,720290,721026,814062,906418,931039
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",69,"61","   Educational services",75090,83729,93188,102598,93205,100931,107071,116018,121019,127021,136921,147272,163624,186664,197485,178785,175502,173575,183681,200400,201571
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",70,"62","   Health care and social assistance",244515,268528,278809,297199,339694,369623,394572,427405,446265,457764,518321,527376,592465,664280,560498,555503,544788,547451,630381,706019,729468
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",71,"621","    Ambulatory health care services",130607,141465,142901,151822,126096,134832,141016,155715,158774,157595,193478,194506,208958,246453,245240,217674,218520,213957,229681,248892,252912
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",72,"622","    Hospitals",72011,80646,85892,92812,142950,156775,169970,183743,190728,199147,210986,215279,253365,264309,158795,191957,176166,184436,240199,286643,303425
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",73,"623","    Nursing and residential care facilities",30440,33398,35784,37160,52813,58633,64061,66833,75332,79124,87465,90192,100592,117599,121648,117426,119975,119488,128200,136459,138338
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",74,"624","    Social assistance",11457,13018,14234,15405,17835,19383,19525,21114,21431,21897,26393,27398,29550,35919,34815,28445,30126,29570,32301,34025,34794
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",1240781,1354960,1412728,1533993,1593664,1728204,1786387,1885317,1988770,2167827,2435929,2540607,2477610,2967536,3078311,3274575,3431633,3650365,3897155,4060060,4265380
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",76,"71","   Arts, entertainment, and recreation",348754,381933,369287,413829,416764,476533,493678,501338,512289,554289,642326,677464,653494,943740,1038266,1114425,1210932,1310224,1415020,1476507,1524120
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",79438,90847,99886,92820,108169,137686,132924,135270,136282,151986,176465,178555,165368,160395,163600,157936,157367,167884,186501,196775,202902
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",78,"713","    Amusement, gambling, and recreation industries",269316,291086,269401,321009,308595,338847,360753,366068,376008,402303,465861,498909,488126,783345,874666,956490,1053565,1142340,1228519,1279732,1321218
 "97000","Rocky Mountain",7,SAGDP3N,"Taxes on production and imports less subsidies","Thousands of dollars",79,"72","   Accommodation and food services",892028,973027,1043442,1120164,1176900,1251670,1292709,1383979,1476480,1613538,1793603,1863143,1824116,2023796,2040044,2160150,2220701,2340141,2482135,2583553,2741260
